"","source","target","weight","date"
"28923","fa10-01-19","sp10-01-40",0,2011-03-01
"28924","fa10-01-19","sp10-01-41",0,2011-03-01
"28925","fa10-01-19","sp10-01-37",0,2011-03-01
"28926","fa10-01-19","fa10-01-48",0,2011-03-01
"28927","fa10-01-19","fa10-01-47",0,2011-03-01
"28928","fa10-01-19","fa10-01-59",0,2011-03-01
"28929","fa10-01-19","fa10-01-10",0,2011-03-01
"28930","fa10-01-19","fa10-01-33",0,2011-03-01
"28931","fa10-01-19","fa10-01-77",0,2011-03-01
"28932","fa10-01-19","sp10-01-22",0,2011-03-01
"28933","fa10-01-19","fa10-01-16",0,2011-03-01
"28934","fa10-01-19","fa10-01-36",0,2011-03-01
"28935","fa10-01-19","fa10-01-08",0,2011-03-01
"28936","fa10-01-19","fa10-01-46",0,2011-03-01
"28937","fa10-01-19","fa10-01-41",0,2011-03-01
"28938","fa10-01-19","fa10-01-22",0,2011-03-01
"28939","fa10-01-19","sp10-01-25",0,2011-03-01
"28940","fa10-01-19","fa10-01-51",0,2011-03-01
"28941","fa10-01-19","fa10-01-23",0,2011-03-01
"28942","fa10-01-19","sp10-01-18",0,2011-03-01
"28943","fa10-01-19","fa10-01-12",0,2011-03-01
"28944","fa10-01-19","fa10-01-64",0,2011-03-01
"28945","fa10-01-19","sp10-01-52",0,2011-03-01
"28946","fa10-01-19","sp10-01-31",0,2011-03-01
"28947","fa10-01-19","sp10-01-45",0,2011-03-01
"28948","fa10-01-19","fa10-01-70",0,2011-03-01
"28949","fa10-01-19","fa10-01-63",0,2011-03-01
"28950","fa10-01-19","sp10-01-56",0,2011-03-01
"28951","fa10-01-19","fa10-01-54",0,2011-03-01
"28952","fa10-01-19","fa10-01-72",0,2011-03-01
"28953","fa10-01-19","fa10-01-03",0,2011-03-01
"28954","fa10-01-19","fa10-01-38",0,2011-03-01
"28955","fa10-01-19","fa10-01-37",0,2011-03-01
"28956","fa10-01-19","sp10-01-49",3,2011-03-01
"28957","fa10-01-19","sp10-01-48",3,2011-03-01
"28958","fa10-01-19","fa10-01-53",0,2011-03-01
"28959","fa10-01-19","sp10-01-02",0,2011-03-01
"28960","fa10-01-19","fa10-01-49",0,2011-03-01
"28961","fa10-01-19","sp10-01-43",0,2011-03-01
"28962","fa10-01-19","sp10-01-33",0,2011-03-01
"28963","fa10-01-19","fa10-01-71",0,2011-03-01
"28964","fa10-01-19","fa10-01-50",0,2011-03-01
"28965","fa10-01-19","fa10-01-42",0,2011-03-01
"28966","fa10-01-19","fa10-01-82",0,2011-03-01
"28967","fa10-01-19","fa10-01-27",0,2011-03-01
"28968","fa10-01-19","fa10-01-11",0,2011-03-01
"28969","fa10-01-19","sp10-01-30",0,2011-03-01
"28970","fa10-01-19","fa10-01-66",0,2011-03-01
"28971","fa10-01-19","fa10-01-65",0,2011-03-01
"28972","fa10-01-19","fa10-01-26",0,2011-03-01
"28973","fa10-01-19","fa10-01-32",0,2011-03-01
"28974","fa10-01-19","fa10-01-09",0,2011-03-01
"28975","fa10-01-19","fa10-01-25",0,2011-03-01
"28976","fa10-01-19","fa10-01-31",0,2011-03-01
"28977","fa10-01-19","sp10-01-54",0,2011-03-01
"28978","fa10-01-19","fa10-01-34",0,2011-03-01
"28979","fa10-01-19","fa10-01-57",0,2011-03-01
"28980","fa10-01-19","fa10-01-55",0,2011-03-01
"28981","fa10-01-19","fa10-01-30",0,2011-03-01
"28982","fa10-01-19","fa10-01-43",0,2011-03-01
"28983","fa10-01-19","fa10-01-44",0,2011-03-01
"28984","fa10-01-19","fa10-01-62",0,2011-03-01
"28985","fa10-01-19","sp10-01-36",0,2011-03-01
"28986","fa10-01-19","fa10-01-28",0,2011-03-01
"28987","fa10-01-19","fa10-01-29",0,2011-03-01
"28988","fa10-01-19","fa10-01-52",0,2011-03-01
"28989","fa10-01-19","fa10-01-61",0,2011-03-01
"28990","fa10-01-19","fa10-01-56",0,2011-03-01
"28991","fa10-01-19","sp10-01-01",0,2011-03-01
"28992","fa10-01-20","sp10-01-53",2,2011-03-01
"28993","fa10-01-20","fa10-01-79",0,2011-03-01
"28994","fa10-01-20","sp10-01-38",0,2011-03-01
"28995","fa10-01-20","sp10-01-39",0,2011-03-01
"28996","fa10-01-20","fa10-01-81",0,2011-03-01
"28997","fa10-01-20","fa10-01-78",0,2011-03-01
"28998","fa10-01-20","fa10-01-67",0,2011-03-01
"28999","fa10-01-20","fa10-01-68",0,2011-03-01
"29000","fa10-01-20","fa10-01-73",1,2011-03-01
"29001","fa10-01-20","fa10-01-74",2,2011-03-01
"29002","fa10-01-20","fa10-01-15",0,2011-03-01
"29003","fa10-01-20","fa10-01-80",0,2011-03-01
"29004","fa10-01-20","fa10-01-19",7,2011-03-01
"29005","fa10-01-20","fa10-01-85",0,2011-03-01
"29006","fa10-01-20","fa10-01-86",0,2011-03-01
"29007","fa10-01-20","sp10-01-24",0,2011-03-01
"29008","fa10-01-20","fa10-01-17",0,2011-03-01
"29009","fa10-01-20","fa10-01-18",0,2011-03-01
"29010","fa10-01-20","fa10-01-04",0,2011-03-01
"29011","fa10-01-20","fa10-01-06",2,2011-03-01
"29012","fa10-01-20","fa10-01-45",0,2011-03-01
"29013","fa10-01-20","sp10-01-13",0,2011-03-01
"29014","fa10-01-20","fa10-01-07",0,2011-03-01
"29015","fa10-01-20","sp10-01-46",1,2011-03-01
"29016","fa10-01-20","sp10-01-44",1,2011-03-01
"29017","fa10-01-20","sp10-01-06",0,2011-03-01
"29018","fa10-01-20","fa10-01-83",0,2011-03-01
"29019","fa10-01-20","fa10-01-14",2,2011-03-01
"29020","fa10-01-20","fa10-01-13",2,2011-03-01
"29021","fa10-01-20","fa10-01-05",0,2011-03-01
"29022","fa10-01-20","fa10-01-75",0,2011-03-01
"29023","fa10-01-20","fa10-01-01",0,2011-03-01
"29024","fa10-01-20","fa10-01-02",0,2011-03-01
"29025","fa10-01-20","fa10-01-20",0,2011-03-01
"29026","fa10-01-20","fa10-01-76",0,2011-03-01
"29027","fa10-01-20","fa10-01-58",0,2011-03-01
"29028","fa10-01-20","fa10-01-21",0,2011-03-01
"29029","fa10-01-20","sp10-01-28",0,2011-03-01
"29030","fa10-01-20","sp10-01-26",0,2011-03-01
"29031","fa10-01-20","sp10-01-55",0,2011-03-01
"29032","fa10-01-20","sp10-01-05",0,2011-03-01
"29033","fa10-01-20","sp10-01-35",0,2011-03-01
"29034","fa10-01-20","fa10-01-35",0,2011-03-01
"29035","fa10-01-20","fa10-01-40",0,2011-03-01
"29036","fa10-01-20","fa10-01-60",0,2011-03-01
"29037","fa10-01-20","sp10-01-23",0,2011-03-01
"29038","fa10-01-20","sp10-01-11",0,2011-03-01
"29039","fa10-01-20","sp10-01-12",0,2011-03-01
"29040","fa10-01-20","sp10-01-07",3,2011-03-01
"29041","fa10-01-20","sp10-01-08",3,2011-03-01
"29042","fa10-01-20","fa10-01-24",0,2011-03-01
"29043","fa10-01-20","fa10-01-39",0,2011-03-01
"29044","fa10-01-20","sp10-01-19",2,2011-03-01
"29045","fa10-01-20","sp10-01-34",2,2011-03-01
"29046","fa10-01-20","fa10-01-69",0,2011-03-01
"29047","fa10-01-20","sp10-01-32",0,2011-03-01
"29048","fa10-01-20","sp10-01-42",0,2011-03-01
"29049","fa10-01-20","sp10-01-40",0,2011-03-01
"29050","fa10-01-20","sp10-01-41",0,2011-03-01
"29051","fa10-01-20","sp10-01-37",0,2011-03-01
"29052","fa10-01-20","fa10-01-48",0,2011-03-01
"29053","fa10-01-20","fa10-01-47",0,2011-03-01
"29054","fa10-01-20","fa10-01-59",0,2011-03-01
"29055","fa10-01-20","fa10-01-10",0,2011-03-01
"29056","fa10-01-20","fa10-01-33",0,2011-03-01
"29057","fa10-01-20","fa10-01-77",0,2011-03-01
"29058","fa10-01-20","sp10-01-22",0,2011-03-01
"29059","fa10-01-20","fa10-01-16",0,2011-03-01
"29060","fa10-01-20","fa10-01-36",0,2011-03-01
"29061","fa10-01-20","fa10-01-08",0,2011-03-01
"29062","fa10-01-20","fa10-01-46",0,2011-03-01
"29063","fa10-01-20","fa10-01-41",0,2011-03-01
"29064","fa10-01-20","fa10-01-22",0,2011-03-01
"29065","fa10-01-20","sp10-01-25",0,2011-03-01
"29066","fa10-01-20","fa10-01-51",0,2011-03-01
"29067","fa10-01-20","fa10-01-23",0,2011-03-01
"29068","fa10-01-20","sp10-01-18",0,2011-03-01
"29069","fa10-01-20","fa10-01-12",0,2011-03-01
"29070","fa10-01-20","fa10-01-64",0,2011-03-01
"29071","fa10-01-20","sp10-01-52",2,2011-03-01
"29072","fa10-01-20","sp10-01-31",2,2011-03-01
"29073","fa10-01-20","sp10-01-45",2,2011-03-01
"29074","fa10-01-20","fa10-01-70",0,2011-03-01
"29075","fa10-01-20","fa10-01-63",0,2011-03-01
"29076","fa10-01-20","sp10-01-56",0,2011-03-01
"29077","fa10-01-20","fa10-01-54",2,2011-03-01
"29078","fa10-01-20","fa10-01-72",0,2011-03-01
"29079","fa10-01-20","fa10-01-03",0,2011-03-01
"29080","fa10-01-20","fa10-01-38",0,2011-03-01
"29081","fa10-01-20","fa10-01-37",0,2011-03-01
"29082","fa10-01-20","sp10-01-49",3,2011-03-01
"29083","fa10-01-20","sp10-01-48",3,2011-03-01
"29084","fa10-01-20","fa10-01-53",1,2011-03-01
"29085","fa10-01-20","sp10-01-02",0,2011-03-01
"29086","fa10-01-20","fa10-01-49",0,2011-03-01
"29087","fa10-01-20","sp10-01-43",0,2011-03-01
"29088","fa10-01-20","sp10-01-33",0,2011-03-01
"29089","fa10-01-20","fa10-01-71",0,2011-03-01
"29090","fa10-01-20","fa10-01-50",0,2011-03-01
"29091","fa10-01-20","fa10-01-42",0,2011-03-01
"29092","fa10-01-20","fa10-01-82",0,2011-03-01
"29093","fa10-01-20","fa10-01-27",0,2011-03-01
"29094","fa10-01-20","fa10-01-11",0,2011-03-01
"29095","fa10-01-20","sp10-01-30",0,2011-03-01
"29096","fa10-01-20","fa10-01-66",0,2011-03-01
"29097","fa10-01-20","fa10-01-65",0,2011-03-01
"29098","fa10-01-20","fa10-01-26",0,2011-03-01
"29099","fa10-01-20","fa10-01-32",0,2011-03-01
"29100","fa10-01-20","fa10-01-09",0,2011-03-01
"29101","fa10-01-20","fa10-01-25",0,2011-03-01
"29102","fa10-01-20","fa10-01-31",0,2011-03-01
"29103","fa10-01-20","sp10-01-54",0,2011-03-01
"29104","fa10-01-20","fa10-01-34",0,2011-03-01
"29105","fa10-01-20","fa10-01-57",0,2011-03-01
"29106","fa10-01-20","fa10-01-55",0,2011-03-01
"29107","fa10-01-20","fa10-01-30",0,2011-03-01
"29108","fa10-01-20","fa10-01-43",0,2011-03-01
"29109","fa10-01-20","fa10-01-44",0,2011-03-01
"29110","fa10-01-20","fa10-01-62",0,2011-03-01
"29111","fa10-01-20","sp10-01-36",0,2011-03-01
"29112","fa10-01-20","fa10-01-28",0,2011-03-01
"29113","fa10-01-20","fa10-01-29",0,2011-03-01
"29114","fa10-01-20","fa10-01-52",0,2011-03-01
"29115","fa10-01-20","fa10-01-61",0,2011-03-01
"29116","fa10-01-20","fa10-01-56",0,2011-03-01
"29117","fa10-01-20","sp10-01-01",0,2011-03-01
"29118","fa10-01-21","sp10-01-53",2,2011-03-01
"29119","fa10-01-21","fa10-01-79",6,2011-03-01
"29120","fa10-01-21","sp10-01-38",1,2011-03-01
"29121","fa10-01-21","sp10-01-39",0,2011-03-01
"29122","fa10-01-21","fa10-01-81",0,2011-03-01
"29123","fa10-01-21","fa10-01-78",0,2011-03-01
"29124","fa10-01-21","fa10-01-67",0,2011-03-01
"29125","fa10-01-21","fa10-01-68",0,2011-03-01
"29126","fa10-01-21","fa10-01-73",0,2011-03-01
"29127","fa10-01-21","fa10-01-74",0,2011-03-01
"29128","fa10-01-21","fa10-01-15",0,2011-03-01
"29129","fa10-01-21","fa10-01-80",6,2011-03-01
"29130","fa10-01-21","fa10-01-19",0,2011-03-01
"29131","fa10-01-21","fa10-01-85",0,2011-03-01
"29132","fa10-01-21","fa10-01-86",0,2011-03-01
"29133","fa10-01-21","sp10-01-24",0,2011-03-01
"29134","fa10-01-21","fa10-01-17",0,2011-03-01
"29135","fa10-01-21","fa10-01-18",0,2011-03-01
"29136","fa10-01-21","fa10-01-04",0,2011-03-01
"29137","fa10-01-21","fa10-01-06",0,2011-03-01
"29138","fa10-01-21","fa10-01-45",0,2011-03-01
"29139","fa10-01-21","sp10-01-13",0,2011-03-01
"29140","fa10-01-21","fa10-01-07",0,2011-03-01
"29141","fa10-01-21","sp10-01-46",0,2011-03-01
"29142","fa10-01-21","sp10-01-44",0,2011-03-01
"29143","fa10-01-21","sp10-01-06",0,2011-03-01
"29144","fa10-01-21","fa10-01-83",0,2011-03-01
"29145","fa10-01-21","fa10-01-14",0,2011-03-01
"29146","fa10-01-21","fa10-01-13",0,2011-03-01
"29147","fa10-01-21","fa10-01-05",0,2011-03-01
"29148","fa10-01-21","fa10-01-75",0,2011-03-01
"29149","fa10-01-21","fa10-01-01",0,2011-03-01
"29150","fa10-01-21","fa10-01-02",0,2011-03-01
"29151","fa10-01-21","fa10-01-20",0,2011-03-01
"29152","fa10-01-21","fa10-01-76",0,2011-03-01
"29153","fa10-01-21","fa10-01-58",0,2011-03-01
"29154","fa10-01-21","fa10-01-21",7,2011-03-01
"29155","fa10-01-21","sp10-01-28",0,2011-03-01
"29156","fa10-01-21","sp10-01-26",0,2011-03-01
"29157","fa10-01-21","sp10-01-55",0,2011-03-01
"29158","fa10-01-21","sp10-01-05",0,2011-03-01
"29159","fa10-01-21","sp10-01-35",0,2011-03-01
"29160","fa10-01-21","fa10-01-35",0,2011-03-01
"29161","fa10-01-21","fa10-01-40",0,2011-03-01
"29162","fa10-01-21","fa10-01-60",0,2011-03-01
"29163","fa10-01-21","sp10-01-23",0,2011-03-01
"29164","fa10-01-21","sp10-01-11",0,2011-03-01
"29165","fa10-01-21","sp10-01-12",0,2011-03-01
"29166","fa10-01-21","sp10-01-07",0,2011-03-01
"29167","fa10-01-21","sp10-01-08",0,2011-03-01
"29168","fa10-01-21","fa10-01-24",0,2011-03-01
"29169","fa10-01-21","fa10-01-39",0,2011-03-01
"29170","fa10-01-21","sp10-01-19",0,2011-03-01
"29171","fa10-01-21","sp10-01-34",0,2011-03-01
"29172","fa10-01-21","fa10-01-69",0,2011-03-01
"29173","fa10-01-21","sp10-01-32",0,2011-03-01
"29174","fa10-01-21","sp10-01-42",0,2011-03-01
"29175","fa10-01-21","sp10-01-40",0,2011-03-01
"29176","fa10-01-21","sp10-01-41",0,2011-03-01
"29177","fa10-01-21","sp10-01-37",0,2011-03-01
"29178","fa10-01-21","fa10-01-48",0,2011-03-01
"29179","fa10-01-21","fa10-01-47",0,2011-03-01
"29180","fa10-01-21","fa10-01-59",0,2011-03-01
"29181","fa10-01-21","fa10-01-10",0,2011-03-01
"29182","fa10-01-21","fa10-01-33",0,2011-03-01
"29183","fa10-01-21","fa10-01-77",0,2011-03-01
"29184","fa10-01-21","sp10-01-22",0,2011-03-01
"29185","fa10-01-21","fa10-01-16",0,2011-03-01
"29186","fa10-01-21","fa10-01-36",0,2011-03-01
"29187","fa10-01-21","fa10-01-08",0,2011-03-01
"29188","fa10-01-21","fa10-01-46",0,2011-03-01
"29189","fa10-01-21","fa10-01-41",0,2011-03-01
"29190","fa10-01-21","fa10-01-22",7,2011-03-01
"29191","fa10-01-21","sp10-01-25",0,2011-03-01
"29192","fa10-01-21","fa10-01-51",0,2011-03-01
"29193","fa10-01-21","fa10-01-23",0,2011-03-01
"29194","fa10-01-21","sp10-01-18",0,2011-03-01
"29195","fa10-01-21","fa10-01-12",0,2011-03-01
"29196","fa10-01-21","fa10-01-64",0,2011-03-01
"29197","fa10-01-21","sp10-01-52",2,2011-03-01
"29198","fa10-01-21","sp10-01-31",0,2011-03-01
"29199","fa10-01-21","sp10-01-45",0,2011-03-01
"29200","fa10-01-21","fa10-01-70",0,2011-03-01
"29201","fa10-01-21","fa10-01-63",0,2011-03-01
"29202","fa10-01-21","sp10-01-56",0,2011-03-01
"29203","fa10-01-21","fa10-01-54",0,2011-03-01
"29204","fa10-01-21","fa10-01-72",0,2011-03-01
"29205","fa10-01-21","fa10-01-03",0,2011-03-01
"29206","fa10-01-21","fa10-01-38",0,2011-03-01
"29207","fa10-01-21","fa10-01-37",0,2011-03-01
"29208","fa10-01-21","sp10-01-49",0,2011-03-01
"29209","fa10-01-21","sp10-01-48",0,2011-03-01
"29210","fa10-01-21","fa10-01-53",0,2011-03-01
"29211","fa10-01-21","sp10-01-02",0,2011-03-01
"29212","fa10-01-21","fa10-01-49",0,2011-03-01
"29213","fa10-01-21","sp10-01-43",0,2011-03-01
"29214","fa10-01-21","sp10-01-33",0,2011-03-01
"29215","fa10-01-21","fa10-01-71",0,2011-03-01
"29216","fa10-01-21","fa10-01-50",0,2011-03-01
"29217","fa10-01-21","fa10-01-42",0,2011-03-01
"29218","fa10-01-21","fa10-01-82",0,2011-03-01
"29219","fa10-01-21","fa10-01-27",0,2011-03-01
"29220","fa10-01-21","fa10-01-11",0,2011-03-01
"29221","fa10-01-21","sp10-01-30",0,2011-03-01
"29222","fa10-01-21","fa10-01-66",0,2011-03-01
"29223","fa10-01-21","fa10-01-65",0,2011-03-01
"29224","fa10-01-21","fa10-01-26",0,2011-03-01
"29225","fa10-01-21","fa10-01-32",0,2011-03-01
"29226","fa10-01-21","fa10-01-09",0,2011-03-01
"29227","fa10-01-21","fa10-01-25",0,2011-03-01
"29228","fa10-01-21","fa10-01-31",0,2011-03-01
"29229","fa10-01-21","sp10-01-54",0,2011-03-01
"29230","fa10-01-21","fa10-01-34",0,2011-03-01
"29231","fa10-01-21","fa10-01-57",0,2011-03-01
"29232","fa10-01-21","fa10-01-55",0,2011-03-01
"29233","fa10-01-21","fa10-01-30",0,2011-03-01
"29234","fa10-01-21","fa10-01-43",0,2011-03-01
"29235","fa10-01-21","fa10-01-44",0,2011-03-01
"29236","fa10-01-21","fa10-01-62",0,2011-03-01
"29237","fa10-01-21","sp10-01-36",0,2011-03-01
"29238","fa10-01-21","fa10-01-28",0,2011-03-01
"29239","fa10-01-21","fa10-01-29",0,2011-03-01
"29240","fa10-01-21","fa10-01-52",0,2011-03-01
"29241","fa10-01-21","fa10-01-61",0,2011-03-01
"29242","fa10-01-21","fa10-01-56",0,2011-03-01
"29243","fa10-01-21","sp10-01-01",0,2011-03-01
"29244","fa10-01-23","sp10-01-53",2,2011-03-01
"29245","fa10-01-23","fa10-01-79",0,2011-03-01
"29246","fa10-01-23","sp10-01-38",0,2011-03-01
"29247","fa10-01-23","sp10-01-39",0,2011-03-01
"29248","fa10-01-23","fa10-01-81",0,2011-03-01
"29249","fa10-01-23","fa10-01-78",0,2011-03-01
"29250","fa10-01-23","fa10-01-67",0,2011-03-01
"29251","fa10-01-23","fa10-01-68",0,2011-03-01
"29252","fa10-01-23","fa10-01-73",0,2011-03-01
"29253","fa10-01-23","fa10-01-74",0,2011-03-01
"29254","fa10-01-23","fa10-01-15",0,2011-03-01
"29255","fa10-01-23","fa10-01-80",0,2011-03-01
"29256","fa10-01-23","fa10-01-19",0,2011-03-01
"29257","fa10-01-23","fa10-01-85",0,2011-03-01
"29258","fa10-01-23","fa10-01-86",0,2011-03-01
"29259","fa10-01-23","sp10-01-24",0,2011-03-01
"29260","fa10-01-23","fa10-01-17",0,2011-03-01
"29261","fa10-01-23","fa10-01-18",0,2011-03-01
"29262","fa10-01-23","fa10-01-04",0,2011-03-01
"29263","fa10-01-23","fa10-01-06",0,2011-03-01
"29264","fa10-01-23","fa10-01-45",0,2011-03-01
"29265","fa10-01-23","sp10-01-13",0,2011-03-01
"29266","fa10-01-23","fa10-01-07",0,2011-03-01
"29267","fa10-01-23","sp10-01-46",0,2011-03-01
"29268","fa10-01-23","sp10-01-44",0,2011-03-01
"29269","fa10-01-23","sp10-01-06",0,2011-03-01
"29270","fa10-01-23","fa10-01-83",0,2011-03-01
"29271","fa10-01-23","fa10-01-14",0,2011-03-01
"29272","fa10-01-23","fa10-01-13",0,2011-03-01
"29273","fa10-01-23","fa10-01-05",0,2011-03-01
"29274","fa10-01-23","fa10-01-75",0,2011-03-01
"29275","fa10-01-23","fa10-01-01",0,2011-03-01
"29276","fa10-01-23","fa10-01-02",0,2011-03-01
"29277","fa10-01-23","fa10-01-20",0,2011-03-01
"29278","fa10-01-23","fa10-01-76",0,2011-03-01
"29279","fa10-01-23","fa10-01-58",0,2011-03-01
"29280","fa10-01-23","fa10-01-21",0,2011-03-01
"29281","fa10-01-23","sp10-01-28",0,2011-03-01
"29282","fa10-01-23","sp10-01-26",0,2011-03-01
"29283","fa10-01-23","sp10-01-55",0,2011-03-01
"29284","fa10-01-23","sp10-01-05",0,2011-03-01
"29285","fa10-01-23","sp10-01-35",0,2011-03-01
"29286","fa10-01-23","fa10-01-35",0,2011-03-01
"29287","fa10-01-23","fa10-01-40",0,2011-03-01
"29288","fa10-01-23","fa10-01-60",0,2011-03-01
"29289","fa10-01-23","sp10-01-23",0,2011-03-01
"29290","fa10-01-23","sp10-01-11",0,2011-03-01
"29291","fa10-01-23","sp10-01-12",0,2011-03-01
"29292","fa10-01-23","sp10-01-07",0,2011-03-01
"29293","fa10-01-23","sp10-01-08",0,2011-03-01
"29294","fa10-01-23","fa10-01-24",7,2011-03-01
"29295","fa10-01-23","fa10-01-39",0,2011-03-01
"29296","fa10-01-23","sp10-01-19",0,2011-03-01
"29297","fa10-01-23","sp10-01-34",0,2011-03-01
"29298","fa10-01-23","fa10-01-69",0,2011-03-01
"29299","fa10-01-23","sp10-01-32",0,2011-03-01
"29300","fa10-01-23","sp10-01-42",0,2011-03-01
"29301","fa10-01-23","sp10-01-40",0,2011-03-01
"29302","fa10-01-23","sp10-01-41",0,2011-03-01
"29303","fa10-01-23","sp10-01-37",0,2011-03-01
"29304","fa10-01-23","fa10-01-48",0,2011-03-01
"29305","fa10-01-23","fa10-01-47",0,2011-03-01
"29306","fa10-01-23","fa10-01-59",0,2011-03-01
"29307","fa10-01-23","fa10-01-10",0,2011-03-01
"29308","fa10-01-23","fa10-01-33",0,2011-03-01
"29309","fa10-01-23","fa10-01-77",0,2011-03-01
"29310","fa10-01-23","sp10-01-22",0,2011-03-01
"29311","fa10-01-23","fa10-01-16",0,2011-03-01
"29312","fa10-01-23","fa10-01-36",0,2011-03-01
"29313","fa10-01-23","fa10-01-08",0,2011-03-01
"29314","fa10-01-23","fa10-01-46",0,2011-03-01
"29315","fa10-01-23","fa10-01-41",0,2011-03-01
"29316","fa10-01-23","fa10-01-22",0,2011-03-01
"29317","fa10-01-23","sp10-01-25",0,2011-03-01
"29318","fa10-01-23","fa10-01-51",0,2011-03-01
"29319","fa10-01-23","fa10-01-23",0,2011-03-01
"29320","fa10-01-23","sp10-01-18",0,2011-03-01
"29321","fa10-01-23","fa10-01-12",0,2011-03-01
"29322","fa10-01-23","fa10-01-64",0,2011-03-01
"29323","fa10-01-23","sp10-01-52",3,2011-03-01
"29324","fa10-01-23","sp10-01-31",0,2011-03-01
"29325","fa10-01-23","sp10-01-45",0,2011-03-01
"29326","fa10-01-23","fa10-01-70",0,2011-03-01
"29327","fa10-01-23","fa10-01-63",0,2011-03-01
"29328","fa10-01-23","sp10-01-56",0,2011-03-01
"29329","fa10-01-23","fa10-01-54",0,2011-03-01
"29330","fa10-01-23","fa10-01-72",0,2011-03-01
"29331","fa10-01-23","fa10-01-03",0,2011-03-01
"29332","fa10-01-23","fa10-01-38",0,2011-03-01
"29333","fa10-01-23","fa10-01-37",0,2011-03-01
"29334","fa10-01-23","sp10-01-49",0,2011-03-01
"29335","fa10-01-23","sp10-01-48",0,2011-03-01
"29336","fa10-01-23","fa10-01-53",0,2011-03-01
"29337","fa10-01-23","sp10-01-02",0,2011-03-01
"29338","fa10-01-23","fa10-01-49",0,2011-03-01
"29339","fa10-01-23","sp10-01-43",0,2011-03-01
"29340","fa10-01-23","sp10-01-33",0,2011-03-01
"29341","fa10-01-23","fa10-01-71",0,2011-03-01
"29342","fa10-01-23","fa10-01-50",0,2011-03-01
"29343","fa10-01-23","fa10-01-42",0,2011-03-01
"29344","fa10-01-23","fa10-01-82",0,2011-03-01
"29345","fa10-01-23","fa10-01-27",0,2011-03-01
"29346","fa10-01-23","fa10-01-11",0,2011-03-01
"29347","fa10-01-23","sp10-01-30",0,2011-03-01
"29348","fa10-01-23","fa10-01-66",0,2011-03-01
"29349","fa10-01-23","fa10-01-65",0,2011-03-01
"29350","fa10-01-23","fa10-01-26",0,2011-03-01
"29351","fa10-01-23","fa10-01-32",0,2011-03-01
"29352","fa10-01-23","fa10-01-09",0,2011-03-01
"29353","fa10-01-23","fa10-01-25",0,2011-03-01
"29354","fa10-01-23","fa10-01-31",0,2011-03-01
"29355","fa10-01-23","sp10-01-54",0,2011-03-01
"29356","fa10-01-23","fa10-01-34",0,2011-03-01
"29357","fa10-01-23","fa10-01-57",0,2011-03-01
"29358","fa10-01-23","fa10-01-55",0,2011-03-01
"29359","fa10-01-23","fa10-01-30",0,2011-03-01
"29360","fa10-01-23","fa10-01-43",0,2011-03-01
"29361","fa10-01-23","fa10-01-44",0,2011-03-01
"29362","fa10-01-23","fa10-01-62",0,2011-03-01
"29363","fa10-01-23","sp10-01-36",0,2011-03-01
"29364","fa10-01-23","fa10-01-28",0,2011-03-01
"29365","fa10-01-23","fa10-01-29",0,2011-03-01
"29366","fa10-01-23","fa10-01-52",0,2011-03-01
"29367","fa10-01-23","fa10-01-61",0,2011-03-01
"29368","fa10-01-23","fa10-01-56",0,2011-03-01
"29369","fa10-01-23","sp10-01-01",0,2011-03-01
"29370","fa10-01-24","sp10-01-53",0,2011-03-01
"29371","fa10-01-24","fa10-01-79",0,2011-03-01
"29372","fa10-01-24","sp10-01-38",0,2011-03-01
"29373","fa10-01-24","sp10-01-39",0,2011-03-01
"29374","fa10-01-24","fa10-01-81",0,2011-03-01
"29375","fa10-01-24","fa10-01-78",0,2011-03-01
"29376","fa10-01-24","fa10-01-67",0,2011-03-01
"29377","fa10-01-24","fa10-01-68",0,2011-03-01
"29378","fa10-01-24","fa10-01-73",0,2011-03-01
"29379","fa10-01-24","fa10-01-74",0,2011-03-01
"29380","fa10-01-24","fa10-01-15",0,2011-03-01
"29381","fa10-01-24","fa10-01-80",0,2011-03-01
"29382","fa10-01-24","fa10-01-19",0,2011-03-01
"29383","fa10-01-24","fa10-01-85",0,2011-03-01
"29384","fa10-01-24","fa10-01-86",0,2011-03-01
"29385","fa10-01-24","sp10-01-24",0,2011-03-01
"29386","fa10-01-24","fa10-01-17",0,2011-03-01
"29387","fa10-01-24","fa10-01-18",0,2011-03-01
"29388","fa10-01-24","fa10-01-04",0,2011-03-01
"29389","fa10-01-24","fa10-01-06",0,2011-03-01
"29390","fa10-01-24","fa10-01-45",0,2011-03-01
"29391","fa10-01-24","sp10-01-13",0,2011-03-01
"29392","fa10-01-24","fa10-01-07",0,2011-03-01
"29393","fa10-01-24","sp10-01-46",0,2011-03-01
"29394","fa10-01-24","sp10-01-44",0,2011-03-01
"29395","fa10-01-24","sp10-01-06",0,2011-03-01
"29396","fa10-01-24","fa10-01-83",0,2011-03-01
"29397","fa10-01-24","fa10-01-14",0,2011-03-01
"29398","fa10-01-24","fa10-01-13",0,2011-03-01
"29399","fa10-01-24","fa10-01-05",0,2011-03-01
"29400","fa10-01-24","fa10-01-75",0,2011-03-01
"29401","fa10-01-24","fa10-01-01",0,2011-03-01
"29402","fa10-01-24","fa10-01-02",0,2011-03-01
"29403","fa10-01-24","fa10-01-20",0,2011-03-01
"29404","fa10-01-24","fa10-01-76",0,2011-03-01
